"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
330181,MSPB-1,1.052981,,01/01/2021,12/31/2021
330182,MSPB-1,1.011402,,01/01/2021,12/31/2021
330184,MSPB-1,1.122581,,01/01/2021,12/31/2021
330185,MSPB-1,1.026054,,01/01/2021,12/31/2021
330188,MSPB-1,0.982659,,01/01/2021,12/31/2021
330191,MSPB-1,1.004222,,01/01/2021,12/31/2021
330193,MSPB-1,1.183751,,01/01/2021,12/31/2021
330194,MSPB-1,1.024522,,01/01/2021,12/31/2021
330195,MSPB-1,1.079393,,01/01/2021,12/31/2021
330196,MSPB-1,1.087017,,01/01/2021,12/31/2021
330197,MSPB-1,0.911026,,01/01/2021,12/31/2021
330198,MSPB-1,1.057286,,01/01/2021,12/31/2021
330199,MSPB-1,1.052184,,01/01/2021,12/31/2021
330202,MSPB-1,1.036249,,01/01/2021,12/31/2021
330203,MSPB-1,0.996745,,01/01/2021,12/31/2021
330204,MSPB-1,0.970677,,01/01/2021,12/31/2021
330205,MSPB-1,1.025449,,01/01/2021,12/31/2021
330208,MSPB-1,1.084406,,01/01/2021,12/31/2021
330211,MSPB-1,0.962034,,01/01/2021,12/31/2021
330214,MSPB-1,1.053706,,01/01/2021,12/31/2021
330215,MSPB-1,0.979681,,01/01/2021,12/31/2021
330218,MSPB-1,0.985617,,01/01/2021,12/31/2021
330219,MSPB-1,1.014405,,01/01/2021,12/31/2021
330221,MSPB-1,1.037839,,01/01/2021,12/31/2021
330222,MSPB-1,0.863344,,01/01/2021,12/31/2021
330223,MSPB-1,0.935319,,01/01/2021,12/31/2021
330224,MSPB-1,1.124426,,01/01/2021,12/31/2021
330226,MSPB-1,0.918434,,01/01/2021,12/31/2021
330229,MSPB-1,0.977586,,01/01/2021,12/31/2021
330231,MSPB-1,0.926372,,01/01/2021,12/31/2021
330233,MSPB-1,1.046150,,01/01/2021,12/31/2021
330234,MSPB-1,1.107623,,01/01/2021,12/31/2021
330235,MSPB-1,0.898821,,01/01/2021,12/31/2021
330236,MSPB-1,1.063118,,01/01/2021,12/31/2021
330238,MSPB-1,0.904361,,01/01/2021,12/31/2021
330239,MSPB-1,0.979131,,01/01/2021,12/31/2021
330240,MSPB-1,1.187162,,01/01/2021,12/31/2021
330241,MSPB-1,1.036384,,01/01/2021,12/31/2021
330245,MSPB-1,1.057409,,01/01/2021,12/31/2021
330246,MSPB-1,1.076348,,01/01/2021,12/31/2021
330250,MSPB-1,0.974382,,01/01/2021,12/31/2021
330259,MSPB-1,1.215740,,01/01/2021,12/31/2021
330261,MSPB-1,1.073240,,01/01/2021,12/31/2021
330264,MSPB-1,1.064236,,01/01/2021,12/31/2021
330265,MSPB-1,0.916122,,01/01/2021,12/31/2021
330267,MSPB-1,1.053406,,01/01/2021,12/31/2021
330270,MSPB-1,0.914059,,01/01/2021,12/31/2021
330273,MSPB-1,1.008493,,01/01/2021,12/31/2021
330276,MSPB-1,0.948690,,01/01/2021,12/31/2021
330277,MSPB-1,0.939565,,01/01/2021,12/31/2021
330279,MSPB-1,0.999543,,01/01/2021,12/31/2021
330285,MSPB-1,0.952832,,01/01/2021,12/31/2021
330286,MSPB-1,1.079872,,01/01/2021,12/31/2021
330304,MSPB-1,1.026062,,01/01/2021,12/31/2021
330307,MSPB-1,1.002482,,01/01/2021,12/31/2021
330331,MSPB-1,1.095165,,01/01/2021,12/31/2021
330332,MSPB-1,1.096146,,01/01/2021,12/31/2021
330350,MSPB-1,1.002553,,01/01/2021,12/31/2021
330386,MSPB-1,0.962525,,01/01/2021,12/31/2021
330393,MSPB-1,1.038118,,01/01/2021,12/31/2021
330394,MSPB-1,0.976797,,01/01/2021,12/31/2021
330395,MSPB-1,1.145383,,01/01/2021,12/31/2021
330396,MSPB-1,1.049515,,01/01/2021,12/31/2021
330399,MSPB-1,1.037567,,01/01/2021,12/31/2021
330401,MSPB-1,1.058955,,01/01/2021,12/31/2021
330406,MSPB-1,N/A,1,01/01/2021,12/31/2021
340001,MSPB-1,0.968117,,01/01/2021,12/31/2021
340002,MSPB-1,0.999726,,01/01/2021,12/31/2021
340003,MSPB-1,0.871264,,01/01/2021,12/31/2021
340004,MSPB-1,0.951055,,01/01/2021,12/31/2021
340008,MSPB-1,0.888132,,01/01/2021,12/31/2021
340010,MSPB-1,0.937753,,01/01/2021,12/31/2021
340013,MSPB-1,0.903505,,01/01/2021,12/31/2021
340014,MSPB-1,0.977855,,01/01/2021,12/31/2021
340015,MSPB-1,1.004432,,01/01/2021,12/31/2021
340016,MSPB-1,1.059919,,01/01/2021,12/31/2021
340017,MSPB-1,0.960134,,01/01/2021,12/31/2021
340020,MSPB-1,0.949307,,01/01/2021,12/31/2021
340021,MSPB-1,0.954720,,01/01/2021,12/31/2021
340023,MSPB-1,0.947436,,01/01/2021,12/31/2021
340024,MSPB-1,0.893521,,01/01/2021,12/31/2021
340027,MSPB-1,0.948221,,01/01/2021,12/31/2021
340028,MSPB-1,0.959382,,01/01/2021,12/31/2021
340030,MSPB-1,0.965332,,01/01/2021,12/31/2021
340032,MSPB-1,0.945038,,01/01/2021,12/31/2021
340039,MSPB-1,0.937159,,01/01/2021,12/31/2021
340040,MSPB-1,0.999342,,01/01/2021,12/31/2021
340041,MSPB-1,0.947720,,01/01/2021,12/31/2021
340042,MSPB-1,0.901899,,01/01/2021,12/31/2021
340047,MSPB-1,1.002999,,01/01/2021,12/31/2021
340049,MSPB-1,0.896270,,01/01/2021,12/31/2021
340050,MSPB-1,0.912257,,01/01/2021,12/31/2021
340051,MSPB-1,0.960793,,01/01/2021,12/31/2021
340053,MSPB-1,0.978750,,01/01/2021,12/31/2021
340060,MSPB-1,0.909787,,01/01/2021,12/31/2021
340061,MSPB-1,0.992073,,01/01/2021,12/31/2021
340064,MSPB-1,0.987661,,01/01/2021,12/31/2021
340068,MSPB-1,0.972049,,01/01/2021,12/31/2021
340069,MSPB-1,1.025487,,01/01/2021,12/31/2021
340070,MSPB-1,0.911732,,01/01/2021,12/31/2021
340071,MSPB-1,0.895981,,01/01/2021,12/31/2021
340073,MSPB-1,0.951390,,01/01/2021,12/31/2021
340075,MSPB-1,0.958358,,01/01/2021,12/31/2021
340084,MSPB-1,1.015653,,01/01/2021,12/31/2021
340085,MSPB-1,0.912739,,01/01/2021,12/31/2021
340087,MSPB-1,0.926835,,01/01/2021,12/31/2021
340090,MSPB-1,0.911203,,01/01/2021,12/31/2021
340091,MSPB-1,0.936467,,01/01/2021,12/31/2021
340096,MSPB-1,0.908257,,01/01/2021,12/31/2021
340097,MSPB-1,0.954436,,01/01/2021,12/31/2021
340098,MSPB-1,0.981242,,01/01/2021,12/31/2021
340099,MSPB-1,0.922291,,01/01/2021,12/31/2021
340107,MSPB-1,0.969128,,01/01/2021,12/31/2021
340109,MSPB-1,0.944358,,01/01/2021,12/31/2021
340113,MSPB-1,0.984562,,01/01/2021,12/31/2021
340114,MSPB-1,0.942097,,01/01/2021,12/31/2021
340115,MSPB-1,0.897560,,01/01/2021,12/31/2021
340116,MSPB-1,0.976991,,01/01/2021,12/31/2021
340119,MSPB-1,0.970110,,01/01/2021,12/31/2021
340120,MSPB-1,0.960749,,01/01/2021,12/31/2021
340123,MSPB-1,0.935424,,01/01/2021,12/31/2021
340126,MSPB-1,0.954940,,01/01/2021,12/31/2021
340127,MSPB-1,0.922429,,01/01/2021,12/31/2021
340129,MSPB-1,0.929203,,01/01/2021,12/31/2021
340130,MSPB-1,0.957190,,01/01/2021,12/31/2021
340131,MSPB-1,0.907199,,01/01/2021,12/31/2021
340132,MSPB-1,0.926420,,01/01/2021,12/31/2021
340133,MSPB-1,0.997665,,01/01/2021,12/31/2021
340141,MSPB-1,0.967630,,01/01/2021,12/31/2021
340142,MSPB-1,0.912654,,01/01/2021,12/31/2021
340143,MSPB-1,0.949699,,01/01/2021,12/31/2021
340144,MSPB-1,0.938270,,01/01/2021,12/31/2021
340145,MSPB-1,0.997084,,01/01/2021,12/31/2021
340147,MSPB-1,0.987490,,01/01/2021,12/31/2021
340148,MSPB-1,0.959743,,01/01/2021,12/31/2021
340151,MSPB-1,0.943472,,01/01/2021,12/31/2021
340155,MSPB-1,0.954215,,01/01/2021,12/31/2021
340156,MSPB-1,0.776909,,01/01/2021,12/31/2021
340158,MSPB-1,0.928828,,01/01/2021,12/31/2021
340159,MSPB-1,0.944946,,01/01/2021,12/31/2021
340166,MSPB-1,0.993055,,01/01/2021,12/31/2021
340168,MSPB-1,1.046628,,01/01/2021,12/31/2021
340171,MSPB-1,0.926076,,01/01/2021,12/31/2021
340173,MSPB-1,0.955483,,01/01/2021,12/31/2021
340183,MSPB-1,0.979552,,01/01/2021,12/31/2021
340184,MSPB-1,0.935237,,01/01/2021,12/31/2021
340187,MSPB-1,0.892789,,01/01/2021,12/31/2021
340188,MSPB-1,0.834292,,01/01/2021,12/31/2021
340190,MSPB-1,0.898502,,01/01/2021,12/31/2021
350002,MSPB-1,0.947584,,01/01/2021,12/31/2021
350006,MSPB-1,0.962382,,01/01/2021,12/31/2021
350011,MSPB-1,1.028528,,01/01/2021,12/31/2021
350015,MSPB-1,0.933030,,01/01/2021,12/31/2021
350019,MSPB-1,1.046734,,01/01/2021,12/31/2021
350063,MSPB-1,0.710630,,01/01/2021,12/31/2021
350070,MSPB-1,0.984858,,01/01/2021,12/31/2021
360001,MSPB-1,0.995551,,01/01/2021,12/31/2021
360002,MSPB-1,0.996298,,01/01/2021,12/31/2021
360003,MSPB-1,1.096557,,01/01/2021,12/31/2021
360006,MSPB-1,0.991374,,01/01/2021,12/31/2021
360008,MSPB-1,0.991810,,01/01/2021,12/31/2021
360009,MSPB-1,1.011373,,01/01/2021,12/31/2021
360010,MSPB-1,0.986372,,01/01/2021,12/31/2021
360011,MSPB-1,0.937770,,01/01/2021,12/31/2021
360012,MSPB-1,0.994413,,01/01/2021,12/31/2021
360013,MSPB-1,1.007008,,01/01/2021,12/31/2021
360014,MSPB-1,0.924481,,01/01/2021,12/31/2021
360016,MSPB-1,0.981641,,01/01/2021,12/31/2021
360017,MSPB-1,0.990412,,01/01/2021,12/31/2021
360020,MSPB-1,1.042819,,01/01/2021,12/31/2021
360025,MSPB-1,1.077556,,01/01/2021,12/31/2021
360026,MSPB-1,0.904575,,01/01/2021,12/31/2021
360027,MSPB-1,0.991766,,01/01/2021,12/31/2021
360029,MSPB-1,0.924672,,01/01/2021,12/31/2021
360032,MSPB-1,0.906922,,01/01/2021,12/31/2021
360035,MSPB-1,0.990439,,01/01/2021,12/31/2021
360036,MSPB-1,0.971562,,01/01/2021,12/31/2021
360037,MSPB-1,1.061456,,01/01/2021,12/31/2021
360039,MSPB-1,0.933685,,01/01/2021,12/31/2021
360040,MSPB-1,0.983763,,01/01/2021,12/31/2021
360041,MSPB-1,1.015880,,01/01/2021,12/31/2021
360044,MSPB-1,1.046427,,01/01/2021,12/31/2021
360046,MSPB-1,0.943723,,01/01/2021,12/31/2021
360048,MSPB-1,1.068027,,01/01/2021,12/31/2021
360051,MSPB-1,1.043342,,01/01/2021,12/31/2021
360054,MSPB-1,1.097079,,01/01/2021,12/31/2021
360055,MSPB-1,1.067380,,01/01/2021,12/31/2021
360056,MSPB-1,1.004764,,01/01/2021,12/31/2021
360058,MSPB-1,1.022569,,01/01/2021,12/31/2021
360059,MSPB-1,1.012217,,01/01/2021,12/31/2021
360064,MSPB-1,1.031354,,01/01/2021,12/31/2021
360065,MSPB-1,0.960797,,01/01/2021,12/31/2021
360066,MSPB-1,1.001321,,01/01/2021,12/31/2021
360068,MSPB-1,1.009774,,01/01/2021,12/31/2021
360070,MSPB-1,1.029418,,01/01/2021,12/31/2021
360071,MSPB-1,0.969220,,01/01/2021,12/31/2021
360072,MSPB-1,0.982730,,01/01/2021,12/31/2021
360075,MSPB-1,1.006471,,01/01/2021,12/31/2021
360076,MSPB-1,1.009928,,01/01/2021,12/31/2021
360077,MSPB-1,0.965466,,01/01/2021,12/31/2021
360078,MSPB-1,0.943827,,01/01/2021,12/31/2021
360079,MSPB-1,1.023086,,01/01/2021,12/31/2021
360080,MSPB-1,1.052959,,01/01/2021,12/31/2021
360081,MSPB-1,1.012543,,01/01/2021,12/31/2021
360082,MSPB-1,1.057827,,01/01/2021,12/31/2021
360084,MSPB-1,1.004945,,01/01/2021,12/31/2021
360085,MSPB-1,1.009717,,01/01/2021,12/31/2021
360086,MSPB-1,1.001962,,01/01/2021,12/31/2021
360087,MSPB-1,0.989190,,01/01/2021,12/31/2021
360089,MSPB-1,0.934554,,01/01/2021,12/31/2021
360090,MSPB-1,1.000573,,01/01/2021,12/31/2021
360091,MSPB-1,1.004524,,01/01/2021,12/31/2021
360092,MSPB-1,0.904526,,01/01/2021,12/31/2021
360095,MSPB-1,0.996901,,01/01/2021,12/31/2021
360096,MSPB-1,0.881463,,01/01/2021,12/31/2021
360098,MSPB-1,0.991296,,01/01/2021,12/31/2021
360107,MSPB-1,0.943985,,01/01/2021,12/31/2021
360109,MSPB-1,0.894099,,01/01/2021,12/31/2021
360112,MSPB-1,1.037977,,01/01/2021,12/31/2021
360118,MSPB-1,1.008705,,01/01/2021,12/31/2021
360121,MSPB-1,1.107419,,01/01/2021,12/31/2021
360123,MSPB-1,1.058401,,01/01/2021,12/31/2021
360125,MSPB-1,1.106695,,01/01/2021,12/31/2021
360131,MSPB-1,1.029977,,01/01/2021,12/31/2021
360132,MSPB-1,1.047884,,01/01/2021,12/31/2021
360133,MSPB-1,0.993664,,01/01/2021,12/31/2021
360134,MSPB-1,1.029812,,01/01/2021,12/31/2021
360137,MSPB-1,1.050061,,01/01/2021,12/31/2021
360143,MSPB-1,1.001987,,01/01/2021,12/31/2021
360144,MSPB-1,0.995275,,01/01/2021,12/31/2021
360145,MSPB-1,1.056942,,01/01/2021,12/31/2021
360147,MSPB-1,1.015858,,01/01/2021,12/31/2021
360148,MSPB-1,0.872837,,01/01/2021,12/31/2021
360150,MSPB-1,0.974359,,01/01/2021,12/31/2021
360152,MSPB-1,0.930493,,01/01/2021,12/31/2021
360155,MSPB-1,1.000000,,01/01/2021,12/31/2021
360156,MSPB-1,0.987706,,01/01/2021,12/31/2021
360159,MSPB-1,1.008647,,01/01/2021,12/31/2021
360161,MSPB-1,0.993657,,01/01/2021,12/31/2021
360163,MSPB-1,0.997529,,01/01/2021,12/31/2021
360170,MSPB-1,0.993138,,01/01/2021,12/31/2021
360172,MSPB-1,1.124417,,01/01/2021,12/31/2021
360174,MSPB-1,1.003139,,01/01/2021,12/31/2021
360175,MSPB-1,0.935842,,01/01/2021,12/31/2021
360179,MSPB-1,1.031052,,01/01/2021,12/31/2021
360180,MSPB-1,0.972029,,01/01/2021,12/31/2021
360185,MSPB-1,1.107342,,01/01/2021,12/31/2021
360189,MSPB-1,0.940333,,01/01/2021,12/31/2021
360192,MSPB-1,1.013636,,01/01/2021,12/31/2021
360197,MSPB-1,1.030907,,01/01/2021,12/31/2021
360203,MSPB-1,1.009856,,01/01/2021,12/31/2021
360210,MSPB-1,0.965816,,01/01/2021,12/31/2021
360211,MSPB-1,1.019820,,01/01/2021,12/31/2021
360218,MSPB-1,0.949106,,01/01/2021,12/31/2021
360230,MSPB-1,1.005970,,01/01/2021,12/31/2021
360234,MSPB-1,1.031863,,01/01/2021,12/31/2021
360236,MSPB-1,0.975295,,01/01/2021,12/31/2021
360239,MSPB-1,1.025392,,01/01/2021,12/31/2021
360245,MSPB-1,0.841144,,01/01/2021,12/31/2021
360247,MSPB-1,0.839522,,01/01/2021,12/31/2021
360259,MSPB-1,1.030566,,01/01/2021,12/31/2021
360262,MSPB-1,0.990884,,01/01/2021,12/31/2021
360263,MSPB-1,0.927911,,01/01/2021,12/31/2021
360266,MSPB-1,0.952190,,01/01/2021,12/31/2021
360270,MSPB-1,0.957149,,01/01/2021,12/31/2021
360276,MSPB-1,1.002591,,01/01/2021,12/31/2021
360348,MSPB-1,0.887251,,01/01/2021,12/31/2021
360351,MSPB-1,0.907741,,01/01/2021,12/31/2021
360352,MSPB-1,1.015589,,01/01/2021,12/31/2021
360354,MSPB-1,1.018251,,01/01/2021,12/31/2021
360355,MSPB-1,N/A,1,01/01/2021,12/31/2021
360358,MSPB-1,N/A,1,01/01/2021,12/31/2021
360359,MSPB-1,0.964579,,01/01/2021,12/31/2021
360360,MSPB-1,0.967795,,01/01/2021,12/31/2021
360361,MSPB-1,N/A,1,01/01/2021,12/31/2021
360364,MSPB-1,0.949273,,01/01/2021,12/31/2021
360365,MSPB-1,1.025605,,01/01/2021,12/31/2021
360367,MSPB-1,0.986007,,01/01/2021,12/31/2021
360368,MSPB-1,0.902054,,01/01/2021,12/31/2021
370001,MSPB-1,1.010520,,01/01/2021,12/31/2021
370002,MSPB-1,0.996827,,01/01/2021,12/31/2021
370004,MSPB-1,0.953066,,01/01/2021,12/31/2021
370006,MSPB-1,0.958616,,01/01/2021,12/31/2021
370008,MSPB-1,0.980096,,01/01/2021,12/31/2021
370013,MSPB-1,1.124903,,01/01/2021,12/31/2021
370014,MSPB-1,1.029321,,01/01/2021,12/31/2021
370015,MSPB-1,0.785996,,01/01/2021,12/31/2021
370016,MSPB-1,1.069355,,01/01/2021,12/31/2021
370018,MSPB-1,0.982913,,01/01/2021,12/31/2021
370019,MSPB-1,1.072123,,01/01/2021,12/31/2021
370020,MSPB-1,1.024222,,01/01/2021,12/31/2021
370022,MSPB-1,1.008199,,01/01/2021,12/31/2021
370023,MSPB-1,1.006595,,01/01/2021,12/31/2021
370025,MSPB-1,1.045267,,01/01/2021,12/31/2021
370026,MSPB-1,1.012376,,01/01/2021,12/31/2021
370028,MSPB-1,1.082029,,01/01/2021,12/31/2021
370029,MSPB-1,1.030880,,01/01/2021,12/31/2021
370030,MSPB-1,0.994913,,01/01/2021,12/31/2021
370034,MSPB-1,1.020523,,01/01/2021,12/31/2021
370037,MSPB-1,0.996674,,01/01/2021,12/31/2021
370039,MSPB-1,0.975598,,01/01/2021,12/31/2021
370041,MSPB-1,0.974205,,01/01/2021,12/31/2021
370047,MSPB-1,1.049389,,01/01/2021,12/31/2021
370049,MSPB-1,1.001191,,01/01/2021,12/31/2021
370054,MSPB-1,0.960265,,01/01/2021,12/31/2021
370056,MSPB-1,1.014247,,01/01/2021,12/31/2021
370057,MSPB-1,0.947708,,01/01/2021,12/31/2021
370078,MSPB-1,1.039332,,01/01/2021,12/31/2021
370083,MSPB-1,1.005659,,01/01/2021,12/31/2021
370089,MSPB-1,0.986861,,01/01/2021,12/31/2021
370091,MSPB-1,1.035146,,01/01/2021,12/31/2021
370093,MSPB-1,1.087255,,01/01/2021,12/31/2021
370094,MSPB-1,0.980245,,01/01/2021,12/31/2021
370097,MSPB-1,0.982326,,01/01/2021,12/31/2021
370099,MSPB-1,0.934284,,01/01/2021,12/31/2021
370100,MSPB-1,1.028994,,01/01/2021,12/31/2021
370106,MSPB-1,1.058252,,01/01/2021,12/31/2021
370112,MSPB-1,0.906502,,01/01/2021,12/31/2021
370113,MSPB-1,1.034195,,01/01/2021,12/31/2021
370114,MSPB-1,1.034240,,01/01/2021,12/31/2021
370139,MSPB-1,0.852713,,01/01/2021,12/31/2021
370149,MSPB-1,0.986513,,01/01/2021,12/31/2021
370153,MSPB-1,0.957732,,01/01/2021,12/31/2021
370158,MSPB-1,0.938069,,01/01/2021,12/31/2021
370166,MSPB-1,0.975215,,01/01/2021,12/31/2021
370170,MSPB-1,0.685093,,01/01/2021,12/31/2021
370171,MSPB-1,0.995747,,01/01/2021,12/31/2021
370172,MSPB-1,0.805858,,01/01/2021,12/31/2021
370173,MSPB-1,0.775867,,01/01/2021,12/31/2021
370178,MSPB-1,0.908390,,01/01/2021,12/31/2021
370180,MSPB-1,0.813740,,01/01/2021,12/31/2021
370183,MSPB-1,0.837185,,01/01/2021,12/31/2021
370192,MSPB-1,0.957101,,01/01/2021,12/31/2021
370199,MSPB-1,N/A,1,01/01/2021,12/31/2021
370201,MSPB-1,0.982278,,01/01/2021,12/31/2021
370202,MSPB-1,0.988249,,01/01/2021,12/31/2021
370203,MSPB-1,0.949031,,01/01/2021,12/31/2021
370206,MSPB-1,1.050158,,01/01/2021,12/31/2021
370210,MSPB-1,0.962745,,01/01/2021,12/31/2021
370211,MSPB-1,1.000854,,01/01/2021,12/31/2021
370212,MSPB-1,0.983164,,01/01/2021,12/31/2021
370214,MSPB-1,N/A,1,01/01/2021,12/31/2021
370215,MSPB-1,0.991178,,01/01/2021,12/31/2021
370216,MSPB-1,0.899221,,01/01/2021,12/31/2021
370218,MSPB-1,0.948978,,01/01/2021,12/31/2021
370220,MSPB-1,0.934218,,01/01/2021,12/31/2021
370222,MSPB-1,0.914070,,01/01/2021,12/31/2021
370225,MSPB-1,N/A,1,01/01/2021,12/31/2021
370227,MSPB-1,0.834288,,01/01/2021,12/31/2021
370228,MSPB-1,0.940117,,01/01/2021,12/31/2021
370229,MSPB-1,0.912592,,01/01/2021,12/31/2021
370234,MSPB-1,0.997859,,01/01/2021,12/31/2021
370235,MSPB-1,0.980071,,01/01/2021,12/31/2021
370236,MSPB-1,0.994129,,01/01/2021,12/31/2021
370237,MSPB-1,0.808737,,01/01/2021,12/31/2021
370240,MSPB-1,0.862030,,01/01/2021,12/31/2021
370243,MSPB-1,N/A,1,01/01/2021,12/31/2021
380001,MSPB-1,0.873600,,01/01/2021,12/31/2021
380002,MSPB-1,0.901572,,01/01/2021,12/31/2021
380004,MSPB-1,0.923182,,01/01/2021,12/31/2021
380005,MSPB-1,0.936152,,01/01/2021,12/31/2021
380007,MSPB-1,0.958616,,01/01/2021,12/31/2021
380009,MSPB-1,0.975054,,01/01/2021,12/31/2021
380014,MSPB-1,0.882605,,01/01/2021,12/31/2021
380017,MSPB-1,0.927488,,01/01/2021,12/31/2021
380018,MSPB-1,0.941539,,01/01/2021,12/31/2021
380020,MSPB-1,0.854275,,01/01/2021,12/31/2021
380021,MSPB-1,0.931590,,01/01/2021,12/31/2021
380022,MSPB-1,0.937358,,01/01/2021,12/31/2021
380025,MSPB-1,0.858676,,01/01/2021,12/31/2021
380027,MSPB-1,0.846141,,01/01/2021,12/31/2021
380029,MSPB-1,0.896715,,01/01/2021,12/31/2021
380033,MSPB-1,0.888474,,01/01/2021,12/31/2021
380037,MSPB-1,0.824626,,01/01/2021,12/31/2021
380038,MSPB-1,0.861335,,01/01/2021,12/31/2021
380040,MSPB-1,0.824540,,01/01/2021,12/31/2021
380047,MSPB-1,0.956483,,01/01/2021,12/31/2021
380050,MSPB-1,0.828384,,01/01/2021,12/31/2021
380051,MSPB-1,0.910930,,01/01/2021,12/31/2021
380052,MSPB-1,0.909023,,01/01/2021,12/31/2021
380056,MSPB-1,0.926430,,01/01/2021,12/31/2021
380060,MSPB-1,0.871528,,01/01/2021,12/31/2021
380061,MSPB-1,0.929800,,01/01/2021,12/31/2021
380071,MSPB-1,0.888720,,01/01/2021,12/31/2021
380075,MSPB-1,0.879856,,01/01/2021,12/31/2021
380082,MSPB-1,0.876234,,01/01/2021,12/31/2021
380089,MSPB-1,0.895391,,01/01/2021,12/31/2021
380090,MSPB-1,0.845997,,01/01/2021,12/31/2021
380091,MSPB-1,0.832663,,01/01/2021,12/31/2021
380102,MSPB-1,0.907755,,01/01/2021,12/31/2021
380103,MSPB-1,0.796023,,01/01/2021,12/31/2021
390001,MSPB-1,0.921220,,01/01/2021,12/31/2021
390002,MSPB-1,1.005978,,01/01/2021,12/31/2021
390003,MSPB-1,0.806437,,01/01/2021,12/31/2021
390004,MSPB-1,1.070718,,01/01/2021,12/31/2021
390006,MSPB-1,0.988156,,01/01/2021,12/31/2021
390009,MSPB-1,1.031150,,01/01/2021,12/31/2021
390012,MSPB-1,0.965023,,01/01/2021,12/31/2021
390013,MSPB-1,0.974922,,01/01/2021,12/31/2021
390016,MSPB-1,0.999574,,01/01/2021,12/31/2021
390025,MSPB-1,N/A,1,01/01/2021,12/31/2021
390026,MSPB-1,1.003092,,01/01/2021,12/31/2021
390027,MSPB-1,0.980611,,01/01/2021,12/31/2021
390028,MSPB-1,1.079113,,01/01/2021,12/31/2021
390030,MSPB-1,1.090896,,01/01/2021,12/31/2021
390032,MSPB-1,1.029130,,01/01/2021,12/31/2021
390035,MSPB-1,0.915806,,01/01/2021,12/31/2021
390036,MSPB-1,1.101886,,01/01/2021,12/31/2021
390037,MSPB-1,1.050756,,01/01/2021,12/31/2021
390039,MSPB-1,0.964564,,01/01/2021,12/31/2021
390041,MSPB-1,1.034049,,01/01/2021,12/31/2021
390042,MSPB-1,0.999504,,01/01/2021,12/31/2021
390044,MSPB-1,1.038203,,01/01/2021,12/31/2021
390045,MSPB-1,1.011548,,01/01/2021,12/31/2021
390046,MSPB-1,1.035683,,01/01/2021,12/31/2021
390048,MSPB-1,0.920103,,01/01/2021,12/31/2021
390049,MSPB-1,0.959563,,01/01/2021,12/31/2021
390050,MSPB-1,1.072550,,01/01/2021,12/31/2021
390056,MSPB-1,0.984222,,01/01/2021,12/31/2021
390057,MSPB-1,1.007033,,01/01/2021,12/31/2021
390058,MSPB-1,1.008046,,01/01/2021,12/31/2021
390062,MSPB-1,0.892545,,01/01/2021,12/31/2021
390063,MSPB-1,1.048435,,01/01/2021,12/31/2021
390065,MSPB-1,0.988510,,01/01/2021,12/31/2021
390066,MSPB-1,0.958052,,01/01/2021,12/31/2021
390067,MSPB-1,1.010203,,01/01/2021,12/31/2021
390068,MSPB-1,0.966511,,01/01/2021,12/31/2021
390070,MSPB-1,0.955892,,01/01/2021,12/31/2021
390071,MSPB-1,0.944013,,01/01/2021,12/31/2021
390072,MSPB-1,0.971734,,01/01/2021,12/31/2021
390073,MSPB-1,1.100838,,01/01/2021,12/31/2021
390076,MSPB-1,1.007700,,01/01/2021,12/31/2021
390079,MSPB-1,0.968237,,01/01/2021,12/31/2021
390081,MSPB-1,0.992516,,01/01/2021,12/31/2021
390086,MSPB-1,1.023662,,01/01/2021,12/31/2021
390090,MSPB-1,1.074434,,01/01/2021,12/31/2021
390091,MSPB-1,0.955714,,01/01/2021,12/31/2021
390093,MSPB-1,0.997193,,01/01/2021,12/31/2021
390096,MSPB-1,1.027465,,01/01/2021,12/31/2021
390097,MSPB-1,0.980477,,01/01/2021,12/31/2021
390100,MSPB-1,0.991492,,01/01/2021,12/31/2021
390101,MSPB-1,1.015399,,01/01/2021,12/31/2021
390102,MSPB-1,1.014314,,01/01/2021,12/31/2021
390104,MSPB-1,1.077269,,01/01/2021,12/31/2021
390107,MSPB-1,0.982848,,01/01/2021,12/31/2021
390110,MSPB-1,1.019878,,01/01/2021,12/31/2021
390111,MSPB-1,1.055957,,01/01/2021,12/31/2021
390112,MSPB-1,1.030960,,01/01/2021,12/31/2021
390113,MSPB-1,0.979060,,01/01/2021,12/31/2021
390114,MSPB-1,0.986648,,01/01/2021,12/31/2021
390115,MSPB-1,0.997602,,01/01/2021,12/31/2021
390116,MSPB-1,0.973251,,01/01/2021,12/31/2021
390117,MSPB-1,0.925660,,01/01/2021,12/31/2021
390119,MSPB-1,1.061527,,01/01/2021,12/31/2021
390123,MSPB-1,0.985818,,01/01/2021,12/31/2021
390125,MSPB-1,1.046304,,01/01/2021,12/31/2021
390127,MSPB-1,0.984471,,01/01/2021,12/31/2021
390133,MSPB-1,0.957149,,01/01/2021,12/31/2021
390137,MSPB-1,1.179721,,01/01/2021,12/31/2021
390138,MSPB-1,0.861572,,01/01/2021,12/31/2021
390139,MSPB-1,0.968738,,01/01/2021,12/31/2021
390142,MSPB-1,1.012358,,01/01/2021,12/31/2021
390145,MSPB-1,0.965103,,01/01/2021,12/31/2021
390146,MSPB-1,1.018569,,01/01/2021,12/31/2021
390147,MSPB-1,1.001012,,01/01/2021,12/31/2021
